source1_entity_id	candidate_entity_ids
S1-752210128	S2-108313763,S2-132254781,S2-140736717,S2-15710740,S2-173984400,S2-195995162,S2-215107701,S2-216612952,S2-257712235,S2-264966423,S2-27037030,S2-282310371,S2-293508209,S2-294063847,S2-305096871,S2-316532264,S2-318514373,S2-325768127,S2-339273689,S2-37156596,S2-395627541,S2-482174457,S2-485112533,S2-489669142,S2-494662303,S2-50818662,S2-515686564,S2-51967004,S2-532137198,S2-568686037,S2-571342830,S2-572450583,S2-59270210,S2-596422534,S2-604281378,S2-608629229,S2-624470618,S2-634792320,S2-653441852,S2-656192007,S2-667619924,S2-684162147,S2-690508003,S2-705201415,S2-706268020,S2-738367639,S2-752547657,S2-756411328,S2-758396271,S2-791680685,S2-811605448,S2-817355925,S2-828548994,S2-830550516,S2-847011353,S2-847322111,S2-859623248,S2-862415056,S2-894805946,S2-89588226,S2-902047346,S2-953310849,S2-954578119,S2-962950715,S2-979277309,S2-980145391,S2-988660618,S3-169578887,S3-17283150,S3-176760491,S3-242315105,S3-270221641,S3-277841893,S3-290717586,S3-305825028,S3-311948476,S3-346506599,S3-348983937,S3-362135522,S3-375616022,S3-397487905,S3-423738049,S3-436630495,S3-437179273,S3-449422673,S3-451054592,S3-481351045,S3-531742772,S3-55465915,S3-557837294,S3-566343888,S3-577623120,S3-600767139,S3-617438550,S3-627862567,S3-63515741,S3-65613405,S3-65632300,S3-679165914,S3-705915892,S3-71203698,S3-712763907,S3-714845071,S3-719624211,S3-738299495,S3-740139982,S3-744871235,S3-777093267,S3-780452671,S3-792615827,S3-808465182,S3-826654690,S3-834723851,S3-838191,S3-84802804,S3-871134625,S3-872745409,S3-887893933,S3-924500744,S3-938970668,S3-997834838
S1-75288487	S2-127216257,S2-14852217,S2-160459635,S2-163215478,S2-267483014,S2-344542697,S2-345454335,S2-399121,S2-450027901,S2-464872087,S2-48042417,S2-492846193,S2-501421268,S2-506483295,S2-598560238,S2-700692602,S2-722871287,S2-724520854,S2-752049075,S2-775683871,S2-834673508,S2-893922691,S2-923205600,S2-950959997,S2-957269723,S3-17359979,S3-254087530,S3-257433356,S3-288701271,S3-364610295,S3-501924093,S3-527126154,S3-54953130,S3-551114104,S3-683515209,S3-68743992,S3-701570426,S3-720633047,S3-73071725,S3-776652533,S3-785320144,S3-856076157,S3-870005963,S3-926645904,S3-957531037,S3-996791386
S1-754614876	S2-107303650,S2-110779274,S2-15403862,S2-179499483,S2-19738869,S2-219298045,S2-222622116,S2-232878339,S2-275776122,S2-315021902,S2-32583162,S2-366244625,S2-427934559,S2-445424110,S2-470527663,S2-544068399,S2-589157469,S2-611002409,S2-669046813,S2-669684682,S2-676716311,S2-676824333,S2-759283926,S2-763289173,S2-783399751,S2-798234628,S2-844756232,S2-850195523,S2-914488161,S2-939105906,S2-947456562,S3-101955827,S3-104311226,S3-105669423,S3-125603428,S3-127528226,S3-181117516,S3-244151820,S3-295931595,S3-35808836,S3-368389627,S3-380270375,S3-414477197,S3-451139608,S3-469972322,S3-489897215,S3-508117104,S3-533722118,S3-646984835,S3-703839962,S3-72228135,S3-776300452,S3-799424241,S3-800581719,S3-815230498,S3-829211927,S3-903939596,S3-958983817
S1-754621128	S2-105409726,S2-107999380,S2-11706910,S2-127528799,S2-133658114,S2-13746176,S2-138234990,S2-175692848,S2-176544968,S2-180766887,S2-199388809,S2-2057003,S2-216410707,S2-241491175,S2-243841060,S2-263482420,S2-277289929,S2-277510411,S2-277567489,S2-2811269,S2-292541987,S2-298795158,S2-332037189,S2-335040304,S2-362893984,S2-367173974,S2-371274074,S2-377001147,S2-390686032,S2-395829008,S2-397403741,S2-399810908,S2-413702698,S2-449765210,S2-458901869,S2-45941119,S2-464389030,S2-487445298,S2-490493868,S2-49539358,S2-500844724,S2-501298801,S2-514036427,S2-522514894,S2-52268591,S2-527061060,S2-529373632,S2-531185617,S2-547035401,S2-548754630,S2-555248235,S2-562583097,S2-56881633,S2-605030755,S2-615544633,S2-61912563,S2-633991793,S2-640279535,S2-640346972,S2-64299082,S2-646992811,S2-660544387,S2-664313204,S2-668574443,S2-674830365,S2-683504779,S2-683732673,S2-707521602,S2-73953233,S2-74516918,S2-746605602,S2-74946705,S2-75795569,S2-763297877,S2-766385415,S2-767224234,S2-780630149,S2-796706766,S2-799831234,S2-816817154,S2-817660768,S2-824392066,S2-835762956,S2-861966838,S2-86273988,S2-874165105,S2-881068488,S2-8813244,S2-89081176,S2-892996474,S2-900710009,S2-902758079,S2-90301860,S2-93060506,S2-933576331,S2-962610345,S2-963740619,S2-96655568,S2-979771858,S2-996384319,S3-109476949,S3-116838257,S3-118218276,S3-121514681,S3-130818963,S3-138917553,S3-158985358,S3-170995999,S3-17735014,S3-186090333,S3-19412425,S3-195302573,S3-202526658,S3-204018680,S3-214733309,S3-22148478,S3-223596434,S3-235066074,S3-236456854,S3-238048604,S3-242600514,S3-259894538,S3-264385806,S3-265858885,S3-267252828,S3-275899920,S3-295642787,S3-314821733,S3-314837226,S3-320869100,S3-323733636,S3-332050401,S3-338962052,S3-345923208,S3-347451970,S3-352812748,S3-354938519,S3-364131825,S3-367914295,S3-376079356,S3-376561482,S3-390090700,S3-399107017,S3-420668118,S3-449815559,S3-462380516,S3-480018718,S3-483166664,S3-494462042,S3-496482980,S3-498431671,S3-500892949,S3-502693474,S3-507033494,S3-523429454,S3-53423180,S3-534644435,S3-550602257,S3-552639861,S3-556951370,S3-565521621,S3-574702754,S3-579814005,S3-580705066,S3-59309697,S3-637061924,S3-641256466,S3-660001858,S3-670070208,S3-683622382,S3-697269706,S3-699860119,S3-721781606,S3-728615918,S3-742912754,S3-750325546,S3-788165281,S3-794981644,S3-799977716,S3-818231703,S3-818334097,S3-838067785,S3-840385503,S3-850326355,S3-852781235,S3-858472047,S3-860424525,S3-867247471,S3-872339699,S3-876501054,S3-895294708,S3-904710283,S3-910524178,S3-92126939,S3-924760396,S3-929521436,S3-947602817,S3-978692868,S3-985744026,S3-999903772
S1-754938907	S2-100217603,S2-112934836,S2-162948989,S2-163409151,S2-170201081,S2-183790719,S2-185548295,S2-20525103,S2-21678717,S2-21699887,S2-222783564,S2-229334579,S2-233430423,S2-235498400,S2-238803356,S2-275495917,S2-278808504,S2-3030288,S2-303993298,S2-305738483,S2-310972342,S2-339413536,S2-356723548,S2-367861984,S2-37347623,S2-380895893,S2-396688287,S2-412217988,S2-412812913,S2-41429175,S2-427732162,S2-438052133,S2-438919902,S2-444689981,S2-446915273,S2-472054373,S2-474353913,S2-477860102,S2-477963934,S2-480690585,S2-480984650,S2-481696289,S2-496607988,S2-499853839,S2-508573384,S2-524068052,S2-537279201,S2-540199729,S2-54122904,S2-541829775,S2-543363410,S2-55425107,S2-577472515,S2-581274583,S2-588989978,S2-592735959,S2-599501387,S2-640841802,S2-659855018,S2-699014999,S2-701539196,S2-701718747,S2-707011134,S2-715998900,S2-725682650,S2-730116524,S2-733193270,S2-742057120,S2-743454632,S2-749098063,S2-75197552,S2-776790100,S2-780199203,S2-785599234,S2-809063672,S2-814266390,S2-820965096,S2-827679343,S2-835850178,S2-83837103,S2-843923802,S2-856945871,S2-881686410,S2-887816374,S2-90157308,S2-909603851,S2-919981612,S2-923927952,S2-932015173,S2-952461257,S2-963189844,S2-966169426,S2-988626439,S2-996592042,S3-103619773,S3-105824363,S3-11175057,S3-114966894,S3-157573621,S3-171060002,S3-18854416,S3-193466186,S3-21107430,S3-21951586,S3-228861246,S3-230261840,S3-24989296,S3-251576577,S3-257753559,S3-273979089,S3-290874785,S3-297162548,S3-315157741,S3-315782663,S3-315890058,S3-321389797,S3-346344697,S3-364697945,S3-366467022,S3-37933176,S3-388767517,S3-389821124,S3-395171563,S3-399920986,S3-400048530,S3-412352979,S3-415607975,S3-419443007,S3-455894329,S3-466890388,S3-467974907,S3-472986116,S3-473924048,S3-475283208,S3-492410221,S3-494794856,S3-497663570,S3-507058411,S3-521997159,S3-522753933,S3-528546483,S3-531817165,S3-557703874,S3-560339949,S3-576253750,S3-578067337,S3-580900104,S3-584412686,S3-589870107,S3-626914329,S3-644699706,S3-644720287,S3-656299778,S3-663136198,S3-666228069,S3-686130214,S3-699211039,S3-701922352,S3-729335181,S3-734608173,S3-745235968,S3-746715639,S3-752406797,S3-755037296,S3-770572072,S3-780534363,S3-781906895,S3-782906263,S3-812459798,S3-818833682,S3-820100976,S3-835240851,S3-85114484,S3-857986285,S3-861854974,S3-870203407,S3-874657435,S3-883100202,S3-884343662,S3-889193794,S3-890469539,S3-927068504,S3-930065312,S3-936761951,S3-938470292,S3-953210722,S3-964101901,S3-968146275,S3-971303423,S3-975093032,S3-980799497,S3-982459134,S3-985316451,S3-996996863
S1-754952001	S2-113145013,S2-114994135,S2-117432202,S2-12418857,S2-132925641,S2-144936475,S2-156834543,S2-166206353,S2-179425066,S2-183289644,S2-207490475,S2-255997750,S2-302032789,S2-308947206,S2-311139747,S2-368516375,S2-394189070,S2-394798849,S2-419152991,S2-419477964,S2-441934334,S2-458334704,S2-484661784,S2-492746425,S2-493520545,S2-509308292,S2-526669324,S2-538163062,S2-576989938,S2-587156081,S2-636733804,S2-640246325,S2-654652755,S2-699911591,S2-723886441,S2-790601831,S2-793838734,S2-798930874,S2-815572898,S2-858003784,S2-881598086,S2-897209675,S2-919809219,S2-921537191,S2-953438726,S3-104980218,S3-198987271,S3-215037491,S3-256424038,S3-316090064,S3-391748486,S3-471806567,S3-486885201,S3-498079764,S3-513336012,S3-538938597,S3-56408250,S3-584696018,S3-589095338,S3-611464448,S3-633514379,S3-668254419,S3-675702711,S3-695864353,S3-697760455,S3-698068137,S3-711719710,S3-745707589,S3-760570315,S3-761469964,S3-799627957,S3-808878540,S3-810316785,S3-822146288,S3-82506890,S3-872354348,S3-873803364,S3-897313085,S3-928664677,S3-958522226
S1-755825682	S2-10786613,S2-128500059,S2-167598044,S2-172596945,S2-182451734,S2-182945000,S2-199710168,S2-208614811,S2-213054329,S2-218255244,S2-22769643,S2-244782463,S2-25613186,S2-260075576,S2-272921366,S2-301355320,S2-341892205,S2-345651675,S2-351011524,S2-353673559,S2-357168249,S2-365634729,S2-375307206,S2-375376383,S2-376461522,S2-388550765,S2-395391124,S2-407291828,S2-443998108,S2-445670501,S2-44902670,S2-459463099,S2-476610630,S2-47945311,S2-480553980,S2-487626387,S2-507476658,S2-521089270,S2-523276255,S2-542794974,S2-544401952,S2-553789243,S2-553795833,S2-554511603,S2-557463740,S2-561507037,S2-571935668,S2-577632798,S2-579763496,S2-584301121,S2-596646084,S2-61567703,S2-618090863,S2-623461576,S2-629961455,S2-637754731,S2-641068651,S2-642245689,S2-642618034,S2-6498846,S2-655870569,S2-669454899,S2-694435403,S2-695477333,S2-702577440,S2-705697790,S2-70940764,S2-742948766,S2-744693571,S2-746886697,S2-759022311,S2-76787795,S2-774175051,S2-792976664,S2-793502093,S2-797886065,S2-822275014,S2-831589796,S2-843710679,S2-845970849,S2-868634599,S2-905234824,S2-907237841,S2-910635624,S2-918079236,S2-928478335,S2-929579694,S2-929970040,S2-934842948,S2-941840108,S2-944969266,S2-94977029,S2-9548977,S2-957741300,S2-958379933,S2-967268856,S2-974370243,S2-975063606,S2-986961041,S2-996228796,S3-106015761,S3-106232526,S3-107843006,S3-124631720,S3-125620614,S3-157729624,S3-173985583,S3-183797986,S3-197828692,S3-199720018,S3-205584476,S3-206623002,S3-220561033,S3-226092885,S3-244285357,S3-289696848,S3-294667742,S3-294926565,S3-296963236,S3-29944248,S3-308560811,S3-31377354,S3-315417105,S3-32044248,S3-322726699,S3-334107708,S3-337208554,S3-342656873,S3-345058373,S3-353777312,S3-354697488,S3-365146019,S3-368031434,S3-377895087,S3-380151522,S3-385930766,S3-400716503,S3-417896207,S3-419386074,S3-420377501,S3-441968649,S3-443318763,S3-453464390,S3-473467250,S3-48608693,S3-490715166,S3-511544990,S3-557864467,S3-566058080,S3-583859566,S3-584084075,S3-605325938,S3-614038355,S3-629999711,S3-640585029,S3-650785909,S3-676457298,S3-679226972,S3-694266926,S3-69612354,S3-699993164,S3-709247588,S3-719632108,S3-728455492,S3-741495661,S3-750433560,S3-750633257,S3-756040998,S3-762238783,S3-772543583,S3-777293983,S3-789366291,S3-802004310,S3-806060960,S3-810109567,S3-815324515,S3-820749863,S3-838753461,S3-863678044,S3-864044686,S3-898906262,S3-901735074,S3-902127531,S3-909840414,S3-923369458,S3-925627973,S3-927904376,S3-934878942,S3-943380591,S3-946725601,S3-955544044,S3-95558103,S3-963124010,S3-968557348,S3-993502783,S3-994684180,S3-99504866,S3-99542554,S3-998176314,S3-999873189
S1-756023113	S2-106687834,S2-121206603,S2-122484268,S2-141457020,S2-155872520,S2-159511840,S2-160697569,S2-172889275,S2-20770515,S2-207846025,S2-22597527,S2-238890763,S2-240663584,S2-241542098,S2-245698180,S2-255463859,S2-259494092,S2-27624905,S2-285967614,S2-286828034,S2-303634490,S2-311371085,S2-312677806,S2-315319500,S2-343622165,S2-347176795,S2-349132180,S2-355055701,S2-363144647,S2-387639471,S2-389982593,S2-411769939,S2-418995037,S2-434687996,S2-440608023,S2-443141264,S2-453051985,S2-460886843,S2-476164068,S2-482079907,S2-486959322,S2-492467847,S2-496055544,S2-498255197,S2-50021091,S2-503408116,S2-510242454,S2-513614213,S2-523089595,S2-540186434,S2-558858110,S2-56931532,S2-569479411,S2-57864577,S2-579878457,S2-594203099,S2-598835305,S2-62007319,S2-628708684,S2-63617213,S2-642839735,S2-643325028,S2-678785550,S2-68019173,S2-680758329,S2-681188816,S2-699526330,S2-70774862,S2-731799265,S2-735792829,S2-745368878,S2-748217589,S2-753697056,S2-758957276,S2-764711771,S2-77830450,S2-780812735,S2-786184093,S2-78906416,S2-8006529,S2-808909326,S2-815691488,S2-825056991,S2-834204791,S2-835418281,S2-852234242,S2-852369976,S2-860857923,S2-86171392,S2-862765865,S2-874730016,S2-876316325,S2-895196754,S2-919759996,S2-942795651,S2-94917586,S2-951246973,S2-984674737,S2-989282387,S2-996942754,S3-10901355,S3-122456458,S3-171450277,S3-17242048,S3-175011084,S3-176116402,S3-189204872,S3-225874576,S3-279291048,S3-328703232,S3-337141564,S3-355628958,S3-356427209,S3-367402104,S3-372710751,S3-400782485,S3-422191806,S3-422249448,S3-450046890,S3-452824808,S3-460192478,S3-477277605,S3-478095338,S3-498524711,S3-517757194,S3-563798659,S3-568416467,S3-576062527,S3-602925139,S3-624885789,S3-627233733,S3-634116985,S3-642246807,S3-65774987,S3-673289716,S3-68723058,S3-68879654,S3-715034719,S3-722846309,S3-736990160,S3-739225416,S3-766341369,S3-769932000,S3-773220546,S3-774425020,S3-788252145,S3-789593676,S3-799366408,S3-829504696,S3-847830342,S3-896499306,S3-903966255,S3-904343647,S3-908518852,S3-939448215,S3-945668237,S3-96448634,S3-99787149
S1-756227385	S2-100998169,S2-105084971,S2-116039541,S2-128456358,S2-151126477,S2-159601454,S2-163680254,S2-178359891,S2-192922113,S2-197049010,S2-198239010,S2-222227978,S2-224581721,S2-232732233,S2-244500063,S2-26263855,S2-267612958,S2-267663757,S2-268935662,S2-269978893,S2-283174105,S2-299869414,S2-300460283,S2-326411592,S2-344918492,S2-34907597,S2-360545155,S2-3634644,S2-370240949,S2-3794890,S2-384519765,S2-385334032,S2-388014974,S2-392967105,S2-395449823,S2-397158926,S2-409509058,S2-410422509,S2-413569812,S2-427229441,S2-437338153,S2-451096280,S2-473714539,S2-47478459,S2-488143677,S2-488858699,S2-496644628,S2-496979787,S2-499163915,S2-500470876,S2-503100694,S2-506594142,S2-525211662,S2-531692881,S2-540479109,S2-549719689,S2-609364458,S2-614404034,S2-618867648,S2-620701293,S2-623502628,S2-63479323,S2-64040134,S2-646429739,S2-648635123,S2-652958939,S2-663939101,S2-685595103,S2-696521778,S2-699972310,S2-708365311,S2-710406711,S2-714321642,S2-719941723,S2-724835750,S2-736849258,S2-737841411,S2-754249720,S2-769410798,S2-77068482,S2-775265969,S2-815660560,S2-824950819,S2-825634588,S2-835757303,S2-843090355,S2-843399337,S2-847300083,S2-8914439,S2-903408675,S2-914836281,S2-923114009,S2-935966627,S2-949133473,S2-950453677,S2-979684706,S2-980870311,S2-982436718,S2-988158440,S2-991530356,S3-101566489,S3-110377810,S3-124971799,S3-144238757,S3-170629486,S3-182234040,S3-184245970,S3-216554408,S3-233275963,S3-234782237,S3-245816446,S3-250265330,S3-253252495,S3-254526311,S3-259491306,S3-270740448,S3-270852557,S3-2822403,S3-312325232,S3-315451918,S3-335623856,S3-353645857,S3-357161943,S3-363817582,S3-374384,S3-374917182,S3-388369249,S3-424661248,S3-430524671,S3-434386628,S3-434586728,S3-46043663,S3-472849933,S3-504717854,S3-515541523,S3-515920862,S3-519037610,S3-532502521,S3-546345852,S3-571869733,S3-575917160,S3-580268030,S3-582499021,S3-584886305,S3-58775560,S3-587778916,S3-590777821,S3-591628800,S3-604785621,S3-611668936,S3-634361577,S3-63602184,S3-654120801,S3-659956536,S3-672583755,S3-675542407,S3-679954360,S3-689280278,S3-69182514,S3-705697167,S3-726077089,S3-729686551,S3-735378587,S3-749741807,S3-754787125,S3-768283223,S3-776089936,S3-784006922,S3-785443653,S3-799507693,S3-809357722,S3-813584888,S3-815513203,S3-820881663,S3-827325822,S3-831501907,S3-870364987,S3-872146229,S3-876163424,S3-878155785,S3-884969582,S3-885116669,S3-893912117,S3-895031653,S3-895702816,S3-899433649,S3-901272467,S3-904280739,S3-909679398,S3-915765025,S3-921503449,S3-929803173,S3-931036247,S3-932311201,S3-940903561,S3-942736262,S3-954042805,S3-954915242,S3-95595574,S3-966308127
S1-756237839	S2-115257539,S2-120652478,S2-141685369,S2-153804815,S2-163922968,S2-164692873,S2-22229628,S2-226787489,S2-24521057,S2-275472461,S2-276136219,S2-321167339,S2-334583387,S2-343842926,S2-343903784,S2-345518975,S2-354497163,S2-357628748,S2-3583654,S2-37279523,S2-382861801,S2-420785454,S2-423834513,S2-427565776,S2-444223130,S2-454704129,S2-477258835,S2-501540723,S2-514065263,S2-514747969,S2-526195143,S2-560085773,S2-573779285,S2-600368976,S2-624987167,S2-672718302,S2-692826892,S2-694453077,S2-711481517,S2-717218417,S2-717241382,S2-721998278,S2-732386328,S2-734853286,S2-738615949,S2-74205565,S2-748959427,S2-758390820,S2-759524662,S2-763291186,S2-769590060,S2-778527405,S2-781087612,S2-786338282,S2-79163086,S2-799089143,S2-811314616,S2-821482617,S2-84048966,S2-841370228,S2-859600585,S2-862431384,S2-862968119,S2-872653912,S2-906634664,S2-934943667,S2-961099682,S2-965042532,S2-98175127,S2-983843407,S2-985721099,S3-110619786,S3-128091363,S3-147437763,S3-147985479,S3-187824703,S3-221953149,S3-222014429,S3-289324126,S3-315236633,S3-327335103,S3-335883102,S3-335897051,S3-344030820,S3-375617321,S3-39652035,S3-431794542,S3-447535217,S3-50090215,S3-541978247,S3-547291671,S3-559239126,S3-629691889,S3-649067923,S3-651570044,S3-667971562,S3-688684164,S3-717044373,S3-723722806,S3-72920398,S3-733803936,S3-741353046,S3-759660703,S3-787049259,S3-791791315,S3-796257150,S3-806077054,S3-826147869,S3-831121783,S3-835566743,S3-840066980,S3-844241034,S3-854033120,S3-865740778,S3-866196579,S3-885680807,S3-886529436,S3-916613479,S3-923252401,S3-927677100,S3-969830866,S3-970184324,S3-980546046
S1-756367210	S2-153124991,S2-170650645,S2-225739756,S2-229137998,S2-244894932,S2-253627788,S2-318391618,S2-363427720,S2-380059102,S2-383926867,S2-395637565,S2-49561212,S2-518503045,S2-536865000,S2-557246871,S2-557890555,S2-566442399,S2-59153934,S2-618295384,S2-636321357,S2-662419411,S2-715800370,S2-79346786,S2-804322535,S2-807336312,S2-874382194,S3-14438033,S3-17012053,S3-215514701,S3-295174067,S3-300896231,S3-308477930,S3-310899048,S3-500185594,S3-522030802,S3-531442170,S3-562152341,S3-563953349,S3-581541186,S3-595948658,S3-603795592,S3-610085362,S3-660360987,S3-683115521,S3-71822357,S3-776865692,S3-919212149,S3-937495442,S3-976124027
S1-756532295	S2-1329934,S2-207314406,S2-220702891,S2-260838150,S2-272821582,S2-289927866,S2-291052369,S2-312868742,S2-356332784,S2-361803307,S2-520766359,S2-5626285,S2-573856241,S2-643237415,S2-660432026,S2-694647583,S2-695275228,S2-722384124,S2-743641597,S2-776365053,S2-851112159,S2-889193070,S2-902891955,S2-962483598,S2-984858806,S2-985562933,S2-989643810,S3-119358000,S3-167254022,S3-198516343,S3-263347118,S3-31743855,S3-406627048,S3-438934192,S3-440426496,S3-487407542,S3-504737892,S3-50750357,S3-576445657,S3-671365908,S3-692474300,S3-693228926,S3-744156953,S3-762632365,S3-802928480,S3-822163088,S3-838888736,S3-84721270,S3-870310984,S3-906822759,S3-986755323
S1-757327548	S2-10371989,S2-11216345,S2-112695326,S2-114679976,S2-118452887,S2-125376442,S2-149852971,S2-16864184,S2-171128103,S2-180019578,S2-182747457,S2-200902075,S2-202821884,S2-216477644,S2-234866711,S2-28481346,S2-301939051,S2-309587533,S2-311187128,S2-312363470,S2-314480016,S2-31652562,S2-32192141,S2-323432343,S2-330682120,S2-340769675,S2-344850791,S2-355868245,S2-365674288,S2-378234388,S2-378895031,S2-38260253,S2-38972576,S2-408924347,S2-413602991,S2-421950413,S2-424435248,S2-425364014,S2-426546231,S2-438277083,S2-481798736,S2-485778324,S2-490342635,S2-494059573,S2-499295377,S2-500628289,S2-503192106,S2-510964956,S2-528678348,S2-535137086,S2-541070759,S2-552713748,S2-565794328,S2-577843689,S2-58114403,S2-584804522,S2-585321744,S2-58688904,S2-594969487,S2-603105758,S2-615160371,S2-61836851,S2-629193144,S2-642506368,S2-642936564,S2-649010739,S2-660177488,S2-673598925,S2-688809498,S2-694801534,S2-704939525,S2-705286115,S2-708028411,S2-709975423,S2-725206775,S2-742461405,S2-75967818,S2-763813514,S2-772973326,S2-781245983,S2-783965541,S2-788829838,S2-796105375,S2-81150900,S2-846216684,S2-881196310,S2-884269961,S2-886353945,S2-890415215,S2-902248614,S2-902991306,S2-907510628,S2-909743535,S2-933642677,S2-942359515,S2-952687323,S2-957431410,S2-97251105,S2-997018082,S2-998831991,S3-100917021,S3-102382437,S3-128896731,S3-170948451,S3-179188030,S3-181174877,S3-185925157,S3-197410445,S3-208146025,S3-208166002,S3-21735280,S3-242026291,S3-242941362,S3-266080611,S3-271390023,S3-271737766,S3-274527420,S3-284109126,S3-311115531,S3-314046992,S3-36147932,S3-364308286,S3-384096242,S3-394119147,S3-396068937,S3-400476154,S3-401760585,S3-405520601,S3-406920445,S3-41221154,S3-412903071,S3-419523256,S3-432782045,S3-449928378,S3-479163622,S3-481150797,S3-488163581,S3-48962621,S3-493059653,S3-511921238,S3-513118305,S3-536702346,S3-543817371,S3-552672787,S3-559476329,S3-562984761,S3-565196932,S3-565598945,S3-566203946,S3-570302837,S3-572648225,S3-578597498,S3-585696455,S3-594899724,S3-598575084,S3-603044091,S3-607880477,S3-609645024,S3-614972923,S3-624583434,S3-635378192,S3-642786399,S3-649841850,S3-654347463,S3-664874439,S3-665746544,S3-668465888,S3-694822869,S3-702081686,S3-716326079,S3-723196990,S3-726731490,S3-728136962,S3-73791056,S3-741083611,S3-748772581,S3-760242889,S3-765057616,S3-766955839,S3-771151289,S3-778847681,S3-784677173,S3-81133552,S3-812611740,S3-837288039,S3-843527972,S3-84394361,S3-844271806,S3-860813767,S3-860887311,S3-873526890,S3-896810473,S3-920350391,S3-943208543,S3-949280934,S3-963170758,S3-963673768,S3-969305611,S3-971856872,S3-981926421
S1-757997721	S2-125516275,S2-160286874,S2-164618979,S2-1929996,S2-193069965,S2-216730564,S2-239714817,S2-245470339,S2-267714454,S2-289839963,S2-29475164,S2-309030755,S2-310225831,S2-310304241,S2-310482434,S2-317429504,S2-322045787,S2-326608460,S2-331638571,S2-338952688,S2-347458444,S2-348276671,S2-350510562,S2-35530440,S2-359275998,S2-363634967,S2-370888478,S2-383880153,S2-399934901,S2-403009182,S2-405904801,S2-41286456,S2-41848235,S2-427439300,S2-43006393,S2-430473452,S2-437494840,S2-440504220,S2-445102490,S2-452680384,S2-460180404,S2-462290,S2-469903765,S2-482695274,S2-489740623,S2-490741,S2-492583551,S2-496194170,S2-545772526,S2-545884969,S2-548619483,S2-551434607,S2-555555436,S2-572929150,S2-574478217,S2-581380593,S2-586472625,S2-59598023,S2-600542948,S2-601540279,S2-614855182,S2-641869426,S2-643031344,S2-658222357,S2-67308649,S2-685242381,S2-68947801,S2-695053048,S2-731628457,S2-732967786,S2-735059036,S2-746078367,S2-774526514,S2-788610904,S2-795080028,S2-797275594,S2-828748282,S2-849897287,S2-866045329,S2-868598979,S2-888604224,S2-890417563,S2-91506490,S2-915854633,S2-927115942,S2-930179547,S2-930870889,S2-94654893,S2-94705056,S2-951872727,S2-951916023,S2-985467938,S2-986735593,S2-996984533,S3-138776165,S3-149644304,S3-16081128,S3-177605924,S3-186265115,S3-193288376,S3-204092565,S3-212487946,S3-222724624,S3-225764771,S3-232227435,S3-246765737,S3-252916193,S3-260051178,S3-275964101,S3-295653066,S3-29762513,S3-312011986,S3-314790201,S3-318746644,S3-330342406,S3-339158495,S3-360630438,S3-379216615,S3-407189632,S3-421893655,S3-440532384,S3-461166137,S3-461606677,S3-462017653,S3-470188367,S3-473765020,S3-492131075,S3-496966347,S3-503418917,S3-503494485,S3-50685713,S3-520813918,S3-521539463,S3-523358878,S3-526369234,S3-532876910,S3-543916000,S3-550721124,S3-553918480,S3-581372911,S3-590117798,S3-593873205,S3-59549615,S3-604114861,S3-606773351,S3-615229495,S3-625981358,S3-633361752,S3-633373688,S3-635069024,S3-655671341,S3-675297161,S3-676977669,S3-683947803,S3-697197033,S3-699264388,S3-735950908,S3-755822148,S3-756797707,S3-759179231,S3-760151921,S3-770190919,S3-771901660,S3-802781511,S3-804187808,S3-814064858,S3-831960880,S3-844595994,S3-855427262,S3-876207389,S3-906974904,S3-910059374,S3-918156927,S3-918586023,S3-919298298,S3-923236995,S3-928340049,S3-943835489,S3-957881613,S3-980493739,S3-998397669
S1-758070915	S2-158255737,S2-253264439,S2-308490277,S2-408141263,S2-417535285,S2-488990641,S2-51216270,S2-668955111,S2-817194906,S2-879023772,S3-121597783,S3-169185870,S3-234789072,S3-45411466,S3-465379438,S3-587027342,S3-621126233,S3-631601516,S3-674681648,S3-701361727,S3-802424153,S3-861783154,S3-895693744,S3-937151389,S3-980653264
